0.00110478071876 90.6129075462 0.000853602430064 117.683250636 0.00108551330563 94.9733452499 0.000868694453296 112.603252848 0.00100947164633 102.405025196 0.00104490807528 94.1328329131 0.000919696979613 111.853854478 0.000970959451853 108.072185275 0.00095750714337 105.35066833 0.000964406949012 102.394124105 0.00119763216309 85.1180735523 0.00107045401019 94.4896740858 0.000971381141108 101.98108394 0.000949560479724 110.136661643 0.000845450064214 113.009230706 0.00100547599564 106.135820855 0.000904266734413 111.795045547 0.000963608298992 105.245055268 0.000886972655699 110.837282332 0.00099758450618 102.637806161 0.00113420525163 94.2051746113 0.00103862486024 97.5388746013 0.000865176416195 113.993583971 0.000995053677059 99.092022108 0.00117535888186 86.5172251005 0.000922177870234 111.150691589 0.000990686591721 99.3836722402 0.00102693392396 99.3967235083 0.00119478527373 85.2242811516 0.00100527121327 107.612217969 0.00122521567804 81.6575787685 0.000901429172691 113.192020379 0.000874325576155 106.702636702 0.00113569168043 93.1803563047 0.000973030045601 105.431714647 0.000865901643887 119.354877277 0.00093265379907 106.003195843 0.000876914726529 112.526266741 0.000984226270312 103.582221636 0.000864678506396 114.675291397 0.00119266561545 83.3464152541 0.000885211416785 111.518774756 0.000950252454858 111.883107415 0.000893518814332 114.236824826 0.0010074645419 104.211817842 0.000919554215421 107.077724614 0.00094518106891 109.098556019 0.000873448265945 114.21179718 0.000924754098282 106.103738946 0.00093990353989 107.739910998 0.00102944704032 102.0185891 0.0012225739091 80.7823998009 0.000868880386832 114.847634667 0.00101380927318 99.8349586763 0.000943999535608 107.490706375 0.00104634124386 100.250824398 0.000930519608678 108.597777079 0.000975004575632 105.690757777 0.00112497580993 87.5114329489 0.00113590663183 92.9386531163 0.000919481527814 110.188009521 0.0010524806394 94.7364918201 0.00102045805463 99.6233422875 0.00117064863067 84.1113738685 0.000964165180749 107.071954704 0.000875737379435 108.747347461 0.000964963061768 110.134965658 0.000921470418834 106.939604382 0.000924775214418 108.096505895 0.00111993858991 95.6374854521 0.000855294425393 115.328331368 0.000839093347034 113.198869497 0.00106103242368 97.3154697452 0.00105399299566 102.750253905 0.00109419100366 90.0241592808 0.000966808146303 105.302838033 0.000852269074977 114.932112425 0.000937855959154 107.72193784 0.00090866800666 107.116190129 0.000836446867247 114.415713498 0.00085796266143 113.348300507 0.00098376440094 106.975846699 0.000935855721917 105.972801921 0.000877555298696 113.656760302 0.00107051755716 97.0344153367 0.00110546720855 91.4047266113 0.00103910401592 99.3233429657 0.00103203294461 100.793622886 0.0011963906185 90.9561214044 0.0011643119232 84.7076954939 0.00120354298339 86.6571886116 0.00101219961746 99.1820329008 0.0012276263486 80.3776400724 0.00097795723012 102.871470893 0.000919114954784 111.60901394 0.00104909228164 100.926799534 0.00121393933344 87.1887856663 0.000925052642243 109.185616451 0.000891887575759 107.897372454 0.000850555541987 113.57079595 0.000944397156207 108.918643442 0.000971706230323 105.40111366 0.000912978897469 102.504200536 0.00116583432983 91.2699374053 0.000969781223297 103.645288067 0.00118399129492 85.6223285765 0.000947672398292 107.386355653 0.000880551807663 110.153521561 0.000975712674903 108.889297166 0.000939341895698 109.271144349 0.00120951476667 79.3930181918 0.00104664534285 93.960316289 0.000982258987636 104.341637691 0.00110429617176 94.2076305585 0.0011921509447 88.4634558217 0.00106508746334 99.6405801331 0.000923766668982 111.883309503 0.000909009958984 110.575212676 0.000910455683734 108.717668187 0.000874007008564 115.24670961 0.000943359931086 106.550131267 0.00115926975213 91.0842610324 0.0010138157533 104.852462926 0.00100730546676 105.049020118 0.000886766691772 113.844588035 0.00108946797992 93.5323702726 0.00104900687444 104.16975014 0.000941853393268 108.274650324 0.00120370824496 84.8793774505 0.00114095530513 86.5687253384 0.00118832923481 87.644223927 0.000933494423418 107.856324698 0.000858945155443 111.65756823 0.00103205955042 102.275948585 0.00119353120107 88.9924749387 0.00097676660894 106.226849789 0.00115480869485 89.980566184 0.000982225450814 106.757134242 0.00103164258866 100.100785054 0.000959061998634 100.683979905 0.000896402409599 111.038646057 0.00111625348602 90.8175370068 0.00103108190961 103.051160415 0.000851622803432 115.989583444 0.00094248852724 107.231737197 0.000919156488875 107.525965248 0.000964303662428 106.18070929 0.000935683215073 106.83793688 0.00092601080466 108.36819012 0.000870410587313 114.702574915 0.00119626916182 87.8708196973 0.0010184070958 95.9865846043 0.0011778663222 90.5633926148 0.00084326808113 114.077520351 0.00115649916616 87.5539876814 0.000873105019509 113.876451724 0.00115622179232 82.1010804321 0.00123316052118 81.294526687 0.000919059612015 107.960492663 0.00108656153941 96.1786018387 0.000936943639778 108.072773206 0.000860763444471 113.451517577 0.00105782153668 93.4403522457 0.000976823109989 104.834586078 0.000989431625026 105.746040086 0.00105028288985 101.210955953 0.000891558003866 111.606003717 0.000947515692182 102.16154287 0.00113357679495 89.5842293607 0.000952224075784 107.393060473 0.000991933097502 101.909512965 0.0012332585103 81.5627418821 0.00100035124174 100.651798684 0.000926410838913 110.071668018 0.000980121861229 103.816230712 0.0009563673802 114.553942278 0.00101195963636 100.946016933 0.000898615635281 108.065565964 0.00103933950278 98.7110518358 0.000926364251055 108.614596187 0.00121059208968 80.8259764081 0.00088481463065 108.184447086 0.000952493857882 106.203746513 0.00107302054817 98.8147315918 0.000935376113257 112.007288783 0.000870637263448 118.266205687 0.00101317306954 99.3125470826 0.000909759164552 107.515917431 0.00118189397851 86.3027699691 0.000911867650094 109.94934937 0.000963274747915 103.602568882 0.000880730454612 111.310019669 0.000866971541333 112.508346273 0.000941101919568 106.573656087 0.00091778068586 112.293154384 0.00102682349357 102.759118675 0.00119111184844 84.7150823508 0.000882545659496 111.849547632 0.00108606572886 95.4746863781 0.00111909774713 89.7666920466 0.000882588466673 113.942132941 0.00122176336564 83.628445963 0.001087847251 94.2058506423 0.00112600861815 94.0574837748 0.00102305984012 101.955441615 0.000896014142063 112.027356619 0.00115722663653 88.3389838479 0.0010526345787 97.2971440614 0.000978763152061 108.612114791 0.00106086252474 98.7899949573 0.000933651620222 109.533897323 0.00122007297172 80.1774822051 0.000965369124648 108.941536316 0.000971379915392 104.159631543 0.00094141852763 106.932675699 0.0011808422715 87.0891406548 0.00105027542752 99.5948141246 0.00104647939631 101.989097903 0.00104332790055 97.6822566532 0.00108167313056 95.217388526 0.000956171770873 109.360365422 0.000952899636743 106.889307507 0.00106922113891 98.5541594467 0.00105721735392 96.6963929906 0.000843791409132 115.679687755 0.00106484209832 101.400390203 0.00112903900004 88.7163312811 0.000931914753335 109.682275426 0.00102420056096 96.4112448896 0.000961363654996 105.932172872 0.001021994795 103.89218032 0.00096067908922 106.755791432 0.00102373302814 102.330495337 0.000877665766707 114.141894171 0.000945001025161 108.424090485 0.000892462065959 114.663327704 0.000930648110547 108.147605645 0.00103627115721 102.217903948 0.00107294872061 98.1272124127 0.000903857283895 105.507273761 0.00113521917492 91.0891750405 0.000906585054122 112.541156602 0.000969741934215 103.900478474 0.000870992107154 117.934222128 0.000966075378456 107.934880815 0.000941458007747 107.329899209 0.00105081700231 98.2857609186 0.0010822856141 94.4734167269 0.00115843944494 88.5212515426 0.00115688420352 83.037502622 0.000971935502315 102.607251293 0.00106510399252 94.3316289428 0.000951676250633 105.917405462 0.00120561384487 78.3195816496 0.00118568128979 86.6426849834 0.000921546707341 108.568694334 0.000899165316418 108.004579117 0.000932267726254 111.8983365 0.000890926690868 112.861778986 0.00108727436282 90.9375933964 0.000925727370825 108.515608133 0.000969046932548 106.862658249 0.00101416681201 101.399822701 0.000935977962623 110.508417523 0.00102717287801 97.3083582284 0.000894045617228 114.733162445 0.000972176989987 101.005660631 0.00100689935378 104.982359634 0.0011526111744 86.8730700789 0.000915182002794 109.053589005 0.00103701693148 99.2729297606 0.000956746846217 104.400836502 0.000971082965861 105.680715672 0.00113662475373 89.3630258113 0.00089306019085 109.064923569 0.00106947904847 99.6915230514 0.00101840783977 103.032824751 0.000926425878748 106.605017627 0.000916994061273 108.359586206 0.000951953600523 112.344240981 0.000921218425291 107.301833732 0.000947731486302 106.117177356 0.000876697527692 112.89566807 0.00111756991747 95.9677445376 0.00105060651748 102.353763863 0.00117962480377 84.2028826001 0.000939035221081 107.814717668 0.0010567744643 101.055618104 0.000889232138689 110.229019714 0.000972513320255 102.418362628 0.000834134446547 114.431903486 0.00120233574021 80.9294396025 0.000930746086586 104.535314907 0.00111672141138 90.5416441078 0.00108664415825 94.9986745009 0.000952383569391 108.212425399 0.000933153407351 109.659659335 0.00104606576287 99.0213558817 0.00103100368296 103.451903932 0.00104803635434 97.3842509454 0.00114713425106 88.1574558244 0.000978935902343 104.936922904 0.000861507168437 119.164521701 0.000918444940562 109.427125897 0.00087962093673 109.755626854 0.000929046171859 110.34739049 0.00113129424029 95.6027500401 0.00101820157951 103.099172927 0.000934302992984 107.075464643 0.0011042592688 93.3983999364 0.00105902741713 100.202036437 0.000975139669757 107.440468534 0.000950932825043 107.709245622 0.000860365156637 112.56011615 0.000995165939622 104.848214521 0.00100260497026 100.1809153 0.000940641024048 108.834355144 0.00119056864791 82.7894176418 0.0010896028287 94.117915781 0.000937947638584 108.311865903 0.000931828307147 110.606741101 0.00105145895145 103.87164065 0.00107693563895 99.6127241034 0.000921105569908 111.041783766 0.00100411372635 103.911190435 0.00110017743514 93.3216605748 0.00104101219546 100.527574597 0.000980336620809 103.399294375 0.00105641670306 90.9125830833 0.00113491242147 94.1528618948 0.00101390773185 102.092744758 0.00119049449202 89.1103464579 0.000905831733498 108.714704866 0.000917068505209 110.326514513 0.00086023913773 111.475000673 0.00099122719419 102.95554031 0.000906959978723 109.684408776 0.00100630952354 105.684797662 0.000867303376176 112.161946436 0.00122708932665 81.7529180201 0.00088370633395 111.170267359 0.000875041202703 113.488929808 0.000899352754424 106.201033439 0.000975915854085 103.699758924 0.000971094428389 105.951531592 0.000962101639148 103.993529435 0.000969319951028 106.430368909 0.000889370868526 104.925829892 0.000939263262785 108.516430735 0.00114708311216 88.45953194 0.00116928986353 90.4040025155 0.000993226017531 99.9568077557 0.000891759183003 107.95363783 0.000975860157777 106.335542494 0.000888161292841 112.71768659 0.00092000688082 105.45195251 0.00092173797364 109.136106779 0.000950087320379 107.249481651 0.000940292757189 104.753282814 0.00095188541844 105.666290881 0.000925348483836 108.462359492 0.00100692910389 103.940775649 0.00099249431844 98.9995886665 0.00104094042371 98.3856885695 0.000939012363609 108.103062193 0.00092925888968 107.188467249 0.000915428655246 107.165636083 0.000898068910096 109.600709217 0.0010792896648 93.0575788343 0.00103177402169 97.9696738536 0.00103225266775 107.47909763 0.00111183966542 93.3131719029 0.000846206941788 111.384996732 0.00119675912037 87.8364372916 0.00101888555348 102.422136168 0.00107708590744 97.5904183434 0.000935975543716 110.834635905 0.0009358933436 109.67157559 0.000911804638862 113.857361172 0.000908487808435 109.64624766 0.000944047622004 109.596065008 0.000883080964242 111.779119272 0.00109792816755 96.7399634114 0.000971280173509 107.823834445 0.00115343201403 93.6962878026 0.00104747758853 103.142054917 0.0011125817571 91.9146839601 0.0010059915329 105.548470648 0.00116555084255 87.7196226892 0.000907645190646 110.021847096 0.000947418985712 114.051204275 0.00110915557931 93.9368066394 0.00116999961349 85.3870292349 0.000899073082055 111.601006244 0.000844338162262 116.626566358 0.00108507587202 96.390651447 0.00104087899224 102.278034107 0.000842452576789 113.830651039 0.00108679871428 97.0584158908 0.000944909398365 109.572382193 0.000888955391233 110.219429569 0.00104908057845 98.2241571147 0.000932006572067 109.203712844 0.000936317699678 105.538177006 0.000943302306524 104.661686343 0.00115633411789 90.622040856 0.000939178374268 106.078522347 0.000934564958781 106.830019917 0.000922913068667 106.459981426 0.000876271804469 114.728927739 0.000892489761595 114.029469508 0.00104647173509 100.832044814 0.000955235341403 102.081427506 0.000916270618677 110.652172046 0.000930018614477 108.911846273 0.000893436415539 108.966017552 0.00093993041952 109.939080141 0.00114940452151 89.4019766276 0.000999646923905 99.2167908199 0.0012313004624 80.5092550958 0.0011276349062 95.5899824125 0.000867864468612 109.741730139 0.000890831325715 109.908955999 0.00101882801038 102.684832591 0.000959324971932 103.893552556 0.0011231099724 91.7040818981 0.00115290253011 92.1529850412 0.000870830430905 112.0396418 0.00111316173163 92.0808536084 0.000866240440912 115.486293466 0.000880880676628 113.681163514 0.00096833819455 110.091089712 0.00105309395691 99.8055418501 0.000996979817479 102.727040243 0.00120218957975 85.8880044788 0.00095364581972 108.995490765 0.000931556931778 112.169571738 0.000962008489615 103.893089556 0.00108108148239 91.6521680797 0.000995459484822 98.454208757 0.00121979352575 81.7969024983 0.000976143812465 107.3468409 0.00100781342815 100.156146219 0.000840175654608 114.061408748 0.000916199928568 105.824426816 0.000938341665774 110.526672622 0.000889493083933 107.448937169 0.00122141777146 79.8831473515 0.00114556706559 87.4878946107 0.00115996546704 82.0110988 0.00100906461763 103.527868973 0.000970843986206 104.437896785 0.000935127047633 108.617309798 0.0010349856465 95.1073893793 0.0010447565368 99.3138832116 0.000877183521823 113.693086219 0.000868540838626 116.944062229 0.000927720386275 109.816128586 0.000996361364034 103.173224717 0.000998807267843 108.437361692 0.00110555005934 96.3880268883 0.000892539025235 109.709370774 0.000858718725359 112.901845521 0.00104035183018 101.479598289 0.00120147840263 84.6991677682 0.00101031390902 97.180616035 0.000888816766265 112.957007685 0.00116481207397 80.6678334807 0.000984192067501 100.285225204 0.00104681071702 101.521628019 0.00103884235038 99.8101481069 0.00117135199755 88.0564126953 0.000898674311226 111.835079494 0.00117768880419 85.2413513796 0.00118248519854 84.8252388362 0.00104723716534 97.8246004882 0.000942557042706 113.178272609 0.00108020773143 97.2803029034 0.00103786238777 100.489201411 0.000867973137933 112.868367555 0.000933578971922 108.13124478 0.000824326036934 112.645175749 0.00109057954957 95.379968452 0.000995184852003 101.54839122 0.000883447403329 115.469173677 0.00102217867052 105.934242165 0.000937419649977 110.203088082 0.00120054200752 85.0096487606 0.00110274704164 88.5355199649 0.00106108828779 95.1386176672 0.00104262769405 96.6578718815 0.000984544377718 104.201450802 0.00105054001648 92.5610004123 0.000890951668292 112.32549403 0.00106429670474 94.5217707361 0.00114361344001 89.6411268811 0.00100184145974 102.940754179 0.00111148648806 90.3256040211 0.000966069232507 103.800342943 0.000942854532465 108.395741866 0.000991546382717 105.133935484 0.000924827834219 108.957031846 0.000838124597899 114.153152293 0.000946935714911 107.281164298 0.000935201265751 107.935397786 0.000890571226271 112.580818504 0.000988245224359 108.090685261 0.000857978757367 116.021659786 0.00108695587221 92.490470157 0.00109071340751 93.2917823168 0.00105557305625 96.7330058836 0.000854485159832 112.386187735 0.00091152557878 111.437176528 0.00100421089646 103.592047386 0.00112300775552 90.5857332187 0.000939081886794 102.732637418 0.00117691664255 88.8187046882 0.000956141062687 108.205154497 0.00108299031968 94.5835274088 0.00122365012468 86.2316664309 0.000908780829597 107.29824205 0.00106671136804 91.7960424056 0.000847419351026 115.237121048 0.000945082642617 105.655460838 0.000989329374852 105.110182161 0.00117814426927 85.8980567542 0.00089985878147 110.654248364 0.000938745768399 110.736173984 0.00110153746191 95.5093076345 0.000872107838621 114.682130717 0.000909875867793 106.376148711 0.0009381405966 109.960127228 0.000893185973579 112.783212437 0.00116893116866 90.3878090361 0.00102517719508 96.492302967 0.00106141943219 97.0533105877 0.00121614533308 86.7777437356 0.000959777876479 104.760382816 0.000985562442369 104.698700577 0.0010121339546 100.390394568 0.00108982829469 99.0130812656 0.000864193527224 116.604806304 0.00104910026314 95.2914394616 0.000860554730651 116.721853251 0.000997317275559 105.579115895 0.00124035905919 83.538923181 0.000919104374847 107.288483199 0.000905372814357 110.027950956 0.000953291802347 104.278200998 0.000933117037831 110.083713697 0.000905177507488 117.017692975 0.00117179721064 81.7203071328 0.000863416269636 115.325498244 0.000992723355012 103.175447397 0.00104019626794 95.1973798161 0.00108795416165 94.3584487256 0.00114992194084 91.6280557482 0.000979785093813 103.854219624 0.000962196697037 109.032701222 0.000931222838383 110.078160259 0.00104893235487 100.224367722 0.00112766984988 87.8411671138 0.000951205905709 107.391547842 0.000926510021877 110.727200774 0.00108058183071 93.3360461855 0.00102848276313 99.1946233702 0.00102001501997 98.3363295318 0.00113536585504 89.0924616818 0.000850960097007 117.258524994 0.00121309173072 85.2665437686 0.000913722799147 104.797337595 0.000939328319878 107.943911413 0.00102063818865 101.352093656 0.000955302490325 107.414861718 0.000939568272018 106.174524571 0.00117490120138 89.8244395939 0.000896622081594 112.564420551 0.00118706187139 86.1423933367 0.000883159515413 112.222570007 0.00111161623457 89.1645397349 0.00100556593177 104.201865602 0.000828603433646 113.146777456 0.000902970538311 106.522348359 0.00110333862141 93.2428806243 0.00117249036426 85.6906696449 0.00108696357078 96.0320662686 0.00102406934228 97.9109806436 0.00116260037285 93.8606025737 0.000945343345845 108.651555695 0.00101467632323 98.080318669 0.000836929013506 114.631010252 0.000854150657128 116.912699331 0.0008740772249 114.285463196 0.000899059238305 109.001698977 0.000940323047411 109.125805687 0.000972718533246 105.381688009 0.00105804366047 97.8371474588 0.00110986611383 92.3813961003 0.00101424179519 106.997098473 0.00110293486495 92.9377389918 
