  235.09     89.14    179.21         1.00000
  200.86     92.04    182.37         1.00000
  304.33    179.73    284.61         1.00000
  261.42    178.79    107.48         1.00000
   57.47    177.55    101.49         1.00000
   27.69      1.59    310.63         1.00000
   82.90      0.77    254.47         1.00000
  274.66    178.49    164.00         1.00000
  147.82     92.25    358.81         1.00000
   75.12     89.98    271.32         1.00000
  210.62      2.33    148.24         1.00000
   27.41     91.64    268.25         1.00000
   98.48    177.77    147.27         1.00000
  306.93      1.30    338.50         1.00000
  299.54     87.98    268.39         1.00000
   80.32     87.95     90.83         1.00000
   67.11      1.80    240.89         1.00000
  277.60     89.16    182.13         1.00000
  282.74     88.85    182.45         1.00000
  118.86      1.36     52.46         1.00000
  294.54      0.59    188.06         1.00000
  252.95     92.09      2.17         1.00000
  118.65     90.87    359.27         1.00000
  310.29     88.07    181.88         1.00000
  308.14    178.46    191.46         1.00000
  326.78     90.89     88.29         1.00000
  326.14    177.59    201.50         1.00000
  229.34     88.64     88.04         1.00000
  141.21     91.82     89.62         1.00000
  348.69      2.29    286.25         1.00000
  228.56    177.69      1.25         1.00000
  222.49    178.15    199.36         1.00000
    8.75    177.64    271.95         1.00000
  224.23     91.26    358.24         1.00000
  292.24     87.52    181.62         1.00000
  244.04      2.09     51.58         1.00000
   45.83     87.84    179.73         1.00000
  255.31     92.01     92.28         1.00000
  168.20     88.79    181.11         1.00000
  107.41      2.15    120.02         1.00000
  353.31      2.03      6.66         1.00000
    7.52    179.49    151.84         1.00000
  185.91     89.67    178.64         1.00000
  209.71     89.23      1.82         1.00000
  180.22     90.85    182.05         1.00000
  347.31     92.07      1.00         1.00000
  104.95     89.76      2.42         1.00000
  192.52    178.38    211.13         1.00000
  185.91    178.35    130.11         1.00000
  237.76     91.89    272.07         1.00000
  136.52     89.91    269.60         1.00000
   22.83      2.22     12.07         1.00000
   57.41     89.75    358.79         1.00000
  330.27     89.19    269.28         1.00000
  254.13     91.09    179.49         1.00000
  331.75    179.24    281.07         1.00000
  254.46     92.48    179.39         1.00000
  295.21     90.42    179.95         1.00000
  219.83     87.74    271.45         1.00000
  231.99     91.15     90.79         1.00000
   65.78     90.75     91.93         1.00000
  237.67    178.56    300.14         1.00000
  349.71     87.93    177.76         1.00000
   63.59     87.55    179.03         1.00000
  307.19     87.88    180.17         1.00000
  288.82      1.98     95.62         1.00000
  205.87     89.40     88.56         1.00000
  180.90     91.76     89.58         1.00000
  104.53     90.16    180.47         1.00000
  243.23     91.13    180.74         1.00000
  163.43     90.69     89.50         1.00000
  226.32     91.84      1.50         1.00000
  209.39     92.38    271.68         1.00000
  286.44     90.64     90.38         1.00000
   17.34     87.50    179.69         1.00000
   78.93      2.18    177.85         1.00000
   67.45     90.51    178.86         1.00000
  197.50     90.70    182.21         1.00000
  257.31    178.12    215.59         1.00000
  230.28     88.99    179.53         1.00000
    3.57     87.60    357.61         1.00000
   71.14      0.47     26.51         1.00000
  325.30     87.66    270.34         1.00000
  314.97     88.54     89.93         1.00000
  125.89      0.41    262.99         1.00000
  161.53     90.36    358.90         1.00000
  313.87    179.39    306.06         1.00000
  235.77     91.46     87.71         1.00000
  318.41     88.76    268.76         1.00000
   66.51      0.97     16.60         1.00000
   83.60    177.89    126.27         1.00000
  289.47     92.26    179.05         1.00000
  176.57    177.51    290.47         1.00000
   96.60     90.68    177.81         1.00000
  142.61     91.45     90.92         1.00000
  134.78      2.49    322.00         1.00000
  256.03    178.67    141.95         1.00000
   28.98     90.27    181.85         1.00000
  214.71     88.59     89.08         1.00000
  341.83      1.92    310.33         1.00000
    7.07     90.41    178.31         1.00000
   65.29     88.64    269.28         1.00000
  156.92     87.62    272.00         1.00000
  225.49     91.63    270.36         1.00000
  211.81     91.27     87.66         1.00000
   78.03     87.90    357.58         1.00000
   22.56    179.12    335.32         1.00000
  219.98     88.77    359.48         1.00000
   27.96     89.37    358.15         1.00000
  347.61     89.98      0.10         1.00000
  298.27     91.43     89.42         1.00000
  267.19     91.74    270.74         1.00000
   29.32     90.61     91.57         1.00000
  216.73     89.53    271.08         1.00000
  356.82     87.54     90.99         1.00000
  209.37     90.99    178.44         1.00000
  348.14      1.33    215.26         1.00000
   97.22    178.87    188.03         1.00000
   99.22    178.41    324.91         1.00000
   56.37     89.80    269.97         1.00000
  266.80     92.38    357.79         1.00000
  281.19     89.40    270.03         1.00000
  249.35     87.95     90.21         1.00000
  273.05     89.92    181.23         1.00000
   22.70    178.18    227.82         1.00000
  296.59     89.62    359.94         1.00000
   16.47     92.00     91.19         1.00000
   47.96    177.53    175.04         1.00000
   64.82     87.97    358.54         1.00000
  316.65     89.13    268.52         1.00000
  109.59     91.73    358.11         1.00000
  183.95     88.95     91.97         1.00000
  211.22      2.37    308.41         1.00000
  349.78     89.19    270.69         1.00000
  127.72     91.81     90.41         1.00000
  225.06      0.82      3.23         1.00000
  209.59      2.16    307.40         1.00000
   99.68     90.11    358.62         1.00000
  252.29     92.38     87.76         1.00000
  292.90     91.79      0.76         1.00000
  104.23     90.94    179.51         1.00000
  292.60    178.63     10.10         1.00000
   75.52      2.48    313.13         1.00000
  146.97     88.06    267.80         1.00000
  154.27     88.69    177.58         1.00000
  101.92     90.31    180.79         1.00000
  226.76    178.83     61.06         1.00000
  125.58     89.20    272.05         1.00000
  358.82     90.74    269.91         1.00000
  309.15     89.61    272.37         1.00000
  214.24     91.31    180.84         1.00000
  290.98     88.37      2.16         1.00000
    5.22     90.69    180.44         1.00000
  192.13     88.03    267.50         1.00000
  296.22     91.84     90.09         1.00000
  311.27     88.56    178.66         1.00000
   18.78     88.20     88.85         1.00000
  187.32     88.19      1.41         1.00000
  238.17     90.71    180.14         1.00000
   98.90     89.82    268.94         1.00000
  111.85     88.34    179.75         1.00000
  178.27     90.33    179.05         1.00000
  345.25     89.92     91.24         1.00000
  305.65     90.21     90.17         1.00000
  181.17     89.85     87.88         1.00000
  131.81     90.06    178.64         1.00000
   87.72     90.16    269.65         1.00000
   13.98     88.53    269.21         1.00000
  330.36    179.72    303.30         1.00000
   15.10     92.43    180.78         1.00000
  284.98     89.42    179.87         1.00000
   50.70      2.19    347.71         1.00000
  167.04      0.86    338.15         1.00000
  108.85     89.47    271.65         1.00000
  338.85     87.66    178.97         1.00000
   61.53      0.33    319.73         1.00000
   19.41     88.15    179.80         1.00000
  263.18     88.29    180.21         1.00000
   52.22     88.99      1.65         1.00000
   99.41     90.04      1.99         1.00000
  256.60     87.62      0.51         1.00000
   35.77     88.96     89.16         1.00000
  287.17      2.48    266.37         1.00000
   90.74     88.03    179.05         1.00000
   86.80     88.36     88.65         1.00000
  227.53     90.56    181.81         1.00000
  174.28     89.70    270.74         1.00000
  175.72    177.50    174.18         1.00000
  354.99      1.87     19.41         1.00000
  157.49     88.48    182.18         1.00000
  106.17     89.55      2.02         1.00000
  332.71      1.78     70.66         1.00000
  245.64     89.54    359.86         1.00000
   96.47      1.56    229.08         1.00000
  275.52    179.38    117.25         1.00000
  293.89     88.13    178.56         1.00000
  205.81    178.12    176.40         1.00000
  130.41     90.64    179.62         1.00000
  142.66     91.77    267.90         1.00000
  302.60     87.80     91.68         1.00000
  193.64     88.18    358.51         1.00000
  238.79      1.74    256.44         1.00000
  348.54     90.89    270.45         1.00000
  293.87     88.71    269.22         1.00000
  128.82     92.45      0.00         1.00000
  188.02     91.21     91.54         1.00000
   74.91      2.01    204.30         1.00000
  272.75     88.57    269.49         1.00000
   45.26     89.94      1.73         1.00000
  135.24     87.82      0.30         1.00000
  252.45      2.27    268.51         1.00000
  167.67     88.29      1.19         1.00000
   98.45     92.27    269.92         1.00000
  232.96     90.22      2.43         1.00000
  253.06     92.30    358.59         1.00000
    4.91     89.83    177.90         1.00000
   99.13     90.03     87.53         1.00000
  287.22     90.18     88.83         1.00000
  291.54      1.77     74.34         1.00000
   60.51     87.79    272.08         1.00000
   51.03      2.45    269.37         1.00000
   97.83     88.14    178.89         1.00000
  182.97    179.04    228.53         1.00000
  314.05     90.22     91.88         1.00000
  232.56     90.18      2.12         1.00000
   49.25     87.89    267.61         1.00000
  316.17     91.17     92.44         1.00000
  147.89     87.59    271.67         1.00000
  275.49     88.76     90.51         1.00000
  155.04     92.16    182.34         1.00000
   78.58      2.01    293.07         1.00000
  290.60    177.85    274.08         1.00000
  155.43      2.40    343.15         1.00000
   26.96     90.41      2.43         1.00000
   87.32     87.96    271.86         1.00000
  115.03    178.74    281.41         1.00000
  285.09     91.80    359.97         1.00000
  279.87     88.29     91.49         1.00000
  174.88    177.87    187.68         1.00000
   48.07     91.55    181.29         1.00000
  242.46     88.74    178.90         1.00000
  163.23     88.93      1.08         1.00000
  329.77      1.59    144.61         1.00000
  244.87      1.06      5.97         1.00000
    0.27     91.58    182.40         1.00000
  308.49     91.95     90.75         1.00000
  349.26     91.21    179.35         1.00000
  165.37    178.68    109.48         1.00000
   97.21     91.98    177.99         1.00000
   39.87     88.66     92.08         1.00000
  221.76    178.45     22.27         1.00000
  344.04      2.39     24.55         1.00000
  344.30     91.05     90.44         1.00000
  221.23      2.05    261.05         1.00000
   76.70     89.15      2.40         1.00000
  114.28     88.18      1.18         1.00000
  247.51      1.58    173.66         1.00000
  115.79      0.96    298.54         1.00000
  320.40    178.67    211.74         1.00000
   94.62     90.56      1.95         1.00000
  256.64      1.75    265.10         1.00000
   78.00    178.31    257.51         1.00000
   24.91      1.47    309.68         1.00000
  250.10     91.53    357.62         1.00000
   81.33     91.76     89.95         1.00000
  148.21     90.86     89.57         1.00000
  248.10     90.13      2.13         1.00000
   65.40      1.97     21.48         1.00000
   57.00     89.20    268.58         1.00000
  215.39     89.92     88.71         1.00000
  113.51    177.72     77.94         1.00000
  176.32     92.08    359.07         1.00000
  193.55     89.83    269.78         1.00000
  234.22      0.61    273.60         1.00000
  121.98     91.47    269.30         1.00000
   31.76     90.89     88.97         1.00000
  140.97     88.17    182.22         1.00000
  144.32    178.08     80.42         1.00000
  218.98     87.71    268.04         1.00000
  186.11      1.89    162.74         1.00000
  220.31     88.17    180.96         1.00000
  281.85     87.76     90.53         1.00000
  205.45     89.17    359.71         1.00000
  212.89     91.67     90.06         1.00000
    8.86     91.58     90.78         1.00000
  302.23     89.08    358.86         1.00000
  296.11     87.80    178.69         1.00000
  204.17    177.69    355.40         1.00000
  151.82     90.28    179.56         1.00000
  327.22     88.56    178.69         1.00000
  353.69    179.16    177.15         1.00000
  118.95    177.68    322.78         1.00000
  103.53      1.87    169.07         1.00000
  260.24     88.88    179.25         1.00000
   47.66     87.53      0.68         1.00000
  226.44    178.20     82.74         1.00000
   34.11     89.89     90.94         1.00000
   49.54     88.29     89.27         1.00000
   26.73     88.88    359.06         1.00000
  274.38     89.31    179.53         1.00000
  187.61      1.90     56.28         1.00000
  161.34      1.02    149.53         1.00000
  163.32     91.29     90.18         1.00000
   31.95     87.99    268.45         1.00000
   34.65     90.65    357.75         1.00000
  123.00     88.52    268.28         1.00000
   75.78     87.55      1.59         1.00000
  201.17     88.19      1.91         1.00000
  332.08    179.31    321.91         1.00000
  255.13     91.07    358.42         1.00000
   47.77      2.37    310.53         1.00000
  336.61     89.47    271.44         1.00000
   68.52     90.26    357.74         1.00000
  124.30     90.47     88.64         1.00000
   31.12      2.24    300.51         1.00000
   96.15     91.47     92.22         1.00000
    7.52     92.03    268.89         1.00000
  105.36      2.11    277.35         1.00000
  275.09     88.39      0.36         1.00000
  226.72     90.18     90.94         1.00000
  354.80     89.93    269.14         1.00000
  315.70     88.01    271.40         1.00000
   17.59     90.54    358.27         1.00000
  148.21     90.26    272.28         1.00000
  240.42     90.13     90.57         1.00000
  262.69     91.40    182.21         1.00000
  212.86    177.64     21.36         1.00000
   47.39     89.11     90.06         1.00000
   85.63     89.98    359.70         1.00000
  291.26      2.06    134.34         1.00000
  286.75     89.28    181.71         1.00000
   36.76     89.79     88.25         1.00000
    6.99     91.11      0.04         1.00000
  186.26     88.94    267.57         1.00000
  193.04     90.96    269.88         1.00000
  230.17    178.58    133.38         1.00000
   29.80      2.01    174.95         1.00000
  122.93     89.08    181.24         1.00000
  354.45      1.05     96.90         1.00000
   37.02     88.71     91.55         1.00000
    6.75     90.52     91.06         1.00000
  141.34     92.05      1.19         1.00000
  292.78     90.42      2.03         1.00000
  196.19     89.73    271.98         1.00000
  236.16     91.95    177.66         1.00000
  285.11      1.98    176.58         1.00000
   99.36    178.37    298.54         1.00000
  157.98     91.18    271.26         1.00000
  269.93     90.26    179.31         1.00000
   25.31     91.67    179.61         1.00000
  350.73     87.54      0.87         1.00000
  101.32     92.50    269.67         1.00000
  136.78     90.24    178.23         1.00000
   96.58    178.14    102.54         1.00000
  260.15     88.59    272.35         1.00000
  126.47     90.27      1.91         1.00000
   72.73     91.21    179.81         1.00000
   29.11     92.11     88.92         1.00000
  297.72      1.31     58.89         1.00000
  244.64     92.12    177.92         1.00000
   86.86    179.09    218.03         1.00000
   42.75     91.71    181.29         1.00000
   12.66      2.10    113.13         1.00000
  350.30     90.06      1.66         1.00000
  177.39    179.10    290.42         1.00000
  162.31     90.85      2.38         1.00000
  277.26     88.73    268.77         1.00000
   27.90      1.79    110.51         1.00000
  160.89      1.80     21.18         1.00000
  351.85    177.73    266.73         1.00000
  323.03     92.04    359.40         1.00000
  100.62    177.66    126.60         1.00000
  146.22     89.92    269.80         1.00000
  172.93     88.60      1.49         1.00000
   97.38     87.87     88.40         1.00000
  154.84     91.69    178.88         1.00000
   69.08     90.06    359.83         1.00000
  335.44     88.60      1.62         1.00000
  210.06     89.45    180.14         1.00000
   10.69     89.00    179.40         1.00000
  181.59     89.08    181.04         1.00000
   62.39     88.29     92.26         1.00000
    9.54    177.88     22.09         1.00000
   48.53     89.22     90.92         1.00000
  146.31     88.39     91.34         1.00000
  310.10    177.99    135.83         1.00000
  358.29     87.77    181.22         1.00000
  241.75      0.91    161.79         1.00000
   67.40    178.28     69.32         1.00000
  297.77    177.78     61.49         1.00000
   58.20     89.39    179.22         1.00000
  338.56     90.83    177.81         1.00000
  181.17     90.98     90.69         1.00000
  102.78     89.77    180.82         1.00000
    7.44     88.95      2.40         1.00000
  170.09      2.07    165.87         1.00000
  107.39     90.99      1.95         1.00000
   84.48    178.66     27.01         1.00000
  315.19     88.21    180.81         1.00000
  330.28     92.20    359.46         1.00000
  320.77     88.02     89.55         1.00000
  154.22     88.93    358.85         1.00000
  345.06     90.10    179.11         1.00000
  236.47      1.79    201.72         1.00000
  140.15     91.60    358.16         1.00000
  124.26     92.15     90.31         1.00000
   56.67     92.14    181.37         1.00000
  117.18     87.82    358.95         1.00000
  158.20     92.19    182.33         1.00000
  162.20     87.58    357.65         1.00000
  305.09     90.19    358.96         1.00000
   13.39     90.46     88.59         1.00000
   91.29     90.94    181.25         1.00000
   23.07     91.21    271.53         1.00000
  190.11     87.84     92.01         1.00000
   71.28     92.05     89.89         1.00000
  113.02    177.51    182.14         1.00000
  137.03     88.46    182.36         1.00000
  196.00     87.63     87.82         1.00000
  281.92      2.33    232.33         1.00000
  206.33     91.21    180.60         1.00000
   85.43    177.63     93.67         1.00000
  303.21    178.68     78.90         1.00000
  177.99     88.05     88.68         1.00000
   80.08    179.08    249.87         1.00000
  241.09      1.87    211.61         1.00000
   60.62     88.57    270.24         1.00000
  203.76     87.53     89.40         1.00000
  207.82     87.74    181.77         1.00000
  277.47     88.84     89.22         1.00000
  130.11    178.66    296.67         1.00000
  207.10     90.68     87.93         1.00000
  151.88     90.71    270.90         1.00000
  240.28      1.70    227.45         1.00000
  234.06    178.41    185.85         1.00000
   74.46     87.70    358.81         1.00000
  342.64     88.26      0.65         1.00000
   96.63      1.14    294.80         1.00000
  242.32     90.87    181.11         1.00000
  223.72      2.42    277.25         1.00000
   49.02     89.50     91.23         1.00000
  249.52      1.75    212.72         1.00000
   14.42     89.01     89.43         1.00000
  289.97    177.67    287.25         1.00000
  157.72      2.11    105.73         1.00000
  191.01    177.68    265.15         1.00000
  312.40      1.88     24.17         1.00000
  155.86      1.85     21.95         1.00000
  220.61     90.97     91.54         1.00000
  209.27    177.82    281.79         1.00000
  257.74     91.95    357.92         1.00000
  145.54    178.30    324.43         1.00000
   73.66     88.56    269.53         1.00000
  348.69     92.08    268.47         1.00000
  324.02      1.04      0.43         1.00000
   77.19     92.25      1.31         1.00000
   67.93     88.45      0.81         1.00000
  232.85     92.41      1.25         1.00000
   64.73     90.25      1.34         1.00000
  224.04     89.33    358.09         1.00000
  164.12      2.32    289.73         1.00000
   82.17     88.10    180.38         1.00000
   10.20      1.58    193.37         1.00000
  146.39      1.97      6.24         1.00000
  156.48    178.83    207.12         1.00000
  307.87     89.67      1.44         1.00000
  297.41     88.40      0.43         1.00000
  337.84     88.54     92.25         1.00000
  239.60      2.07    243.18         1.00000
  354.14     89.16    180.57         1.00000
  315.84     89.64      1.67         1.00000
  269.46     89.88    177.94         1.00000
  170.33     89.52    268.72         1.00000
  217.06    179.67    183.28         1.00000
   35.79     87.86    269.90         1.00000
   82.38     89.86    271.17         1.00000
  176.51     88.94     87.84         1.00000
  278.22     88.17    267.96         1.00000
  149.42      1.96     80.79         1.00000
   80.73     91.76    270.94         1.00000
   56.86     91.67    359.17         1.00000
   71.87     88.65      0.77         1.00000
  114.45     88.47    268.85         1.00000
  282.50      2.08    332.60         1.00000
  169.68     90.74    178.66         1.00000
  191.29    177.88    278.40         1.00000
  266.64     89.62    178.02         1.00000
  262.02     88.29    178.03         1.00000
  275.38     88.00     91.05         1.00000
  201.32     87.52      1.56         1.00000
  249.35     91.25    182.12         1.00000
  117.55    178.36    339.62         1.00000
  149.94     91.44      0.91         1.00000
  250.32     91.78     89.24         1.00000
  266.84     88.98     88.52         1.00000
  210.03     88.23      2.38         1.00000
  313.51      1.74    119.29         1.00000
   26.13     89.49     89.77         1.00000
  333.74    178.73    286.20         1.00000
  243.52     90.28    358.22         1.00000
   97.29      1.77    333.53         1.00000
   48.67     90.07    181.88         1.00000
  269.70     91.34    269.36         1.00000
  103.61      2.07    269.67         1.00000
   32.23      1.05    237.92         1.00000
  256.27     88.00    268.66         1.00000
  318.64     92.36    269.21         1.00000
  175.41     88.66     88.45         1.00000
  126.65     92.00     87.59         1.00000
  199.99     91.11    358.98         1.00000
   77.51     88.61     92.10         1.00000
  274.92      2.42     12.32         1.00000
   43.70      2.36    180.01         1.00000
  196.82     91.63     90.91         1.00000
  121.70     91.00     89.94         1.00000
  291.10     90.62     89.85         1.00000
   48.40     90.68    269.97         1.00000
  127.99     92.29    268.82         1.00000
  200.56     91.70      1.22         1.00000
   53.28     90.62    358.47         1.00000
    7.22     89.21    270.11         1.00000
  276.20     91.90    269.58         1.00000
  209.25     90.52     91.84         1.00000
    3.68     90.71      1.54         1.00000
  354.58     91.75    178.35         1.00000
  343.37     88.29    180.27         1.00000
  334.17     89.02     92.28         1.00000
   59.33    178.35    193.35         1.00000
  141.15     90.21    358.61         1.00000
  214.98     89.35    178.82         1.00000
  333.25     89.63    178.28         1.00000
  318.45     90.91    269.65         1.00000
  214.21    177.56    349.81         1.00000
  143.71     92.42    270.22         1.00000
  175.39     87.52    179.21         1.00000
    8.87      2.45    274.91         1.00000
  267.98     87.82     89.26         1.00000
  349.57     88.02    181.20         1.00000
  134.69    178.83     54.08         1.00000
  297.39     90.07    179.23         1.00000
  209.34     91.54    179.60         1.00000
  324.09     90.84    358.62         1.00000
  233.18    177.56     24.59         1.00000
  179.36     87.80      2.01         1.00000
  158.89     90.61    180.44         1.00000
  162.63      1.47    215.79         1.00000
  318.52     89.23    179.08         1.00000
   48.86     88.35    357.58         1.00000
  211.56    178.41    193.13         1.00000
  189.01     87.58     92.48         1.00000
  138.45     89.29    269.82         1.00000
  107.62     91.10    269.79         1.00000
  129.23     89.13    269.27         1.00000
   55.12     91.12    177.65         1.00000
  285.06     92.00    271.67         1.00000
   68.60     88.15     90.46         1.00000
  225.70     90.97    271.86         1.00000
  338.10     88.68    271.13         1.00000
  269.76     87.73    180.11         1.00000
  310.36      0.71     35.47         1.00000
  147.98     90.48     91.69         1.00000
  165.22     88.61     90.19         1.00000
  120.25     91.96    181.90         1.00000
  301.09     91.27    271.17         1.00000
  139.23    178.15      0.17         1.00000
   76.69    178.45    160.48         1.00000
  260.62    177.63    115.17         1.00000
   22.96     89.86     90.33         1.00000
   62.55      1.58    321.80         1.00000
  188.47     89.78    269.14         1.00000
   31.11     88.83    179.67         1.00000
  164.87     90.03    358.68         1.00000
  334.74     87.67    268.41         1.00000
  224.08     88.56    180.67         1.00000
  110.06      2.43    137.87         1.00000
  312.03     89.49    178.56         1.00000
  141.70     89.00    270.11         1.00000
  229.50    177.82     62.30         1.00000
  259.65    179.20    359.95         1.00000
  166.19     88.22     88.39         1.00000
  330.97     90.20      0.21         1.00000
  353.35    179.66    106.55         1.00000
   95.68     88.60    271.18         1.00000
   56.33     91.12     88.57         1.00000
  330.61     92.46    177.98         1.00000
  326.82      0.35    265.83         1.00000
  214.71     91.65    270.56         1.00000
  273.21     89.82    272.39         1.00000
  160.25     88.84    269.78         1.00000
  238.44     88.64     88.51         1.00000
  173.64      1.53      1.03         1.00000
  315.13     91.87     87.59         1.00000
   17.68     88.99    179.19         1.00000
   86.00      0.56    244.00         1.00000
  301.44     89.87    270.90         1.00000
  282.60     88.84      1.30         1.00000
  268.63    177.80    108.88         1.00000
  291.11      2.07     39.51         1.00000
   54.66      1.59    108.48         1.00000
  318.54     89.44    357.51         1.00000
  272.54     88.25    269.19         1.00000
  241.52     87.90    271.88         1.00000
  296.98      1.49    331.17         1.00000
  196.22      1.80    275.42         1.00000
  313.21      1.59    231.92         1.00000
  193.37     89.99    270.23         1.00000
   53.79     88.20    181.05         1.00000
   42.44      1.45     33.64         1.00000
  154.32     90.30    267.77         1.00000
  192.28     89.13    270.21         1.00000
  266.64     91.99     92.30         1.00000
  183.59     88.82    179.72         1.00000
   22.46    178.77     82.12         1.00000
  282.61     91.82     90.36         1.00000
  299.48     90.86    269.45         1.00000
  186.33    179.02    345.03         1.00000
   58.73     89.80    181.36         1.00000
  105.92      2.33     35.71         1.00000
    3.21     89.54    182.22         1.00000
    6.60     91.45    272.24         1.00000
   48.77     89.80    268.70         1.00000
  115.49    178.63     28.86         1.00000
  130.16     87.72    359.14         1.00000
  274.38     91.86    268.45         1.00000
   11.11     87.93    180.14         1.00000
  288.61     92.36    267.97         1.00000
  287.02     88.34    270.09         1.00000
  280.35      2.45    146.30         1.00000
  165.88     90.97     91.40         1.00000
   19.59     88.07    269.75         1.00000
  205.70     88.65     91.96         1.00000
  337.45    178.27    167.36         1.00000
   16.28     88.40    178.32         1.00000
  122.43      1.19    113.10         1.00000
  280.32     88.79    270.28         1.00000
    4.17    177.68    242.72         1.00000
  355.07     91.01    268.99         1.00000
  355.72      2.03    351.38         1.00000
   46.17     87.69    269.29         1.00000
  235.13      1.32    120.37         1.00000
   25.79    177.60      5.09         1.00000
  222.70     91.87      0.50         1.00000
  150.90     89.53     87.57         1.00000
  341.80    177.69     15.79         1.00000
   43.55     92.18     91.27         1.00000
  338.04      1.30    160.43         1.00000
  284.36    177.57     86.71         1.00000
  119.16     92.26     90.68         1.00000
  309.94      1.80     15.98         1.00000
  168.34    178.34    269.10         1.00000
   50.91     87.63     91.42         1.00000
   24.05     91.78      1.72         1.00000
   57.48      2.25      9.81         1.00000
  238.81     91.18     90.66         1.00000
   65.94      2.05    276.85         1.00000
  199.78     88.62    271.97         1.00000
   60.12     91.42    267.88         1.00000
  309.60     90.44    271.31         1.00000
  250.03     89.45    178.64         1.00000
  344.56      1.80    119.70         1.00000
  236.92     90.43     88.89         1.00000
  100.22     91.93    180.04         1.00000
   92.83     87.63     87.79         1.00000
  210.28     92.32    269.77         1.00000
  109.79     88.31      0.70         1.00000
    4.81     89.18    182.12         1.00000
   32.57     89.04     88.23         1.00000
   53.50    178.43     42.18         1.00000
  275.47     92.22      0.39         1.00000
  182.72     91.91    180.95         1.00000
  276.40     89.71     92.38         1.00000
   65.59      0.68    340.15         1.00000
  188.21     88.96    181.40         1.00000
  168.34    178.41    355.10         1.00000
  135.76     89.28    177.84         1.00000
  237.45      1.90     72.05         1.00000
   25.87     88.65    358.27         1.00000
   94.77     87.52     92.25         1.00000
  151.71     90.28     91.23         1.00000
  277.17     90.05    269.57         1.00000
  209.64     92.18    358.94         1.00000
  195.65      0.88    238.16         1.00000
  272.01     91.30    268.20         1.00000
  158.85     91.15      0.50         1.00000
  137.74      0.55     59.85         1.00000
  322.94     89.16    359.58         1.00000
  248.81      2.31     52.63         1.00000
  296.94     89.61      1.50         1.00000
  134.39     91.28    359.43         1.00000
  333.69     91.16      0.01         1.00000
  145.98      2.23    119.69         1.00000
   37.55     90.95    180.10         1.00000
  285.88     91.45     89.38         1.00000
   74.95     88.07    268.08         1.00000
   58.03     92.07      1.31         1.00000
   83.22     91.96     90.36         1.00000
   68.90     89.27    177.82         1.00000
  255.93     89.55     90.65         1.00000
  250.55     88.82     89.27         1.00000
   63.30     89.31    268.45         1.00000
  350.29    178.00    272.34         1.00000
  217.00     88.70    180.30         1.00000
  311.90     91.94    359.36         1.00000
   37.34    178.15    118.56         1.00000
   75.89     92.32    181.22         1.00000
  272.52      1.28     94.74         1.00000
   14.90     91.72      0.82         1.00000
  112.02     90.65    180.12         1.00000
  252.32     90.85      0.20         1.00000
  198.72    177.82    350.00         1.00000
  346.20     87.71    270.97         1.00000
  152.25     89.64    180.33         1.00000
  162.64     87.69    358.10         1.00000
  157.87     90.28    180.10         1.00000
  322.16     88.82      1.75         1.00000
  132.02     90.40     88.85         1.00000
  282.77     87.97    358.71         1.00000
  259.53    178.40     93.06         1.00000
   75.94     88.66    178.01         1.00000
  133.11    177.89      9.31         1.00000
